date,atm_id,opening_balance,withdrawals,deposits,closing_balance,replenished,replenishment_amount,cash_utilization_rate,predicted_runout_days
2025-07-11,ATM-00016,4153494,1707023,0,2446471,False,0,65,1
2025-07-12,ATM-00016,2446471,2414642,0,6424195,True,6392365,8,2
2025-07-13,ATM-00016,6424195,2821042,0,3603153,False,0,48,1
2025-07-14,ATM-00016,3603153,1981145,0,1622008,False,0,76,0
2025-07-15,ATM-00016,1622008,1873732,0,6153165,True,6404888,12,3
2025-07-16,ATM-00016,6153165,1054286,0,5098879,False,0,27,4
2025-07-17,ATM-00016,5098879,1215701,0,3883178,False,0,44,3
2025-07-18,ATM-00016,3883178,1724086,0,2159092,False,0,69,1
2025-07-19,ATM-00016,2159092,1978861,0,6471186,True,6290955,7,3
2025-07-20,ATM-00016,6471186,932483,0,5538703,False,0,20,5
2025-07-21,ATM-00016,5538703,1409356,0,4129347,False,0,41,2
2025-07-22,ATM-00016,4129347,1097073,0,3032274,False,0,56,2
2025-07-23,ATM-00016,3032274,1189324,0,1842950,False,0,73,1
2025-07-24,ATM-00016,1842950,1552175,0,6401013,True,6110237,8,4
2025-07-25,ATM-00016,6401013,1449677,0,4951336,False,0,29,3
2025-07-26,ATM-00016,4951336,1255393,0,3695943,False,0,47,2
2025-07-27,ATM-00016,3695943,1344123,0,2351820,False,0,66,1
2025-07-28,ATM-00016,2351820,2865238,0,6426691,True,6940108,8,2
2025-07-29,ATM-00016,6426691,2632246,0,3794445,False,0,45,1
2025-07-30,ATM-00016,3794445,1717422,0,2077023,False,0,70,1
2025-07-31,ATM-00016,2077023,1571470,0,6227030,True,5721477,11,3
2025-08-01,ATM-00016,6227030,1562796,0,4664234,False,0,33,2
2025-08-02,ATM-00016,4664234,1515623,0,3148611,False,0,55,2
2025-08-03,ATM-00016,3148611,1493568,0,1655043,False,0,76,1
2025-08-04,ATM-00016,1655043,1931314,0,6516346,True,6792616,6,3
2025-08-05,ATM-00016,6516346,2680624,0,3835722,False,0,45,1
2025-08-06,ATM-00016,3835722,1913092,0,1922630,False,0,72,1
2025-08-07,ATM-00016,1922630,1303061,0,5984441,True,5364872,14,4
2025-08-08,ATM-00016,5984441,1210008,0,4774433,False,0,31,3
2025-08-09,ATM-00016,4774433,1259287,0,3515146,False,0,49,2
2025-08-10,ATM-00016,3515146,1499272,0,2015874,False,0,71,1
2025-08-11,ATM-00016,2015874,2440626,0,6264691,True,6689442,10,2
2025-08-12,ATM-00016,6264691,2750793,0,3513898,False,0,49,1
2025-08-13,ATM-00016,3513898,2719588,0,5990748,True,5196438,14,2
2025-08-14,ATM-00016,5990748,824711,0,5166037,False,0,26,6
2025-08-15,ATM-00016,5166037,2214730,0,2951307,False,0,57,1
2025-08-16,ATM-00016,2951307,1823658,0,6562270,True,5434620,6,3
2025-08-17,ATM-00016,6562270,2234753,0,4327517,False,0,38,1
2025-08-18,ATM-00016,4327517,875878,0,3451639,False,0,50,3
2025-08-19,ATM-00016,3451639,1112710,0,2338929,False,0,66,2
2025-08-20,ATM-00016,2338929,1349338,0,6481183,True,5491591,7,4
2025-08-21,ATM-00016,6481183,2967973,0,3513210,False,0,49,1
2025-08-22,ATM-00016,3513210,2222971,0,6404855,True,5114616,8,2
2025-08-23,ATM-00016,6404855,866803,0,5538052,False,0,20,6
2025-08-24,ATM-00016,5538052,1699471,0,3838581,False,0,45,2
2025-08-25,ATM-00016,3838581,1606214,0,2232367,False,0,68,1
2025-08-26,ATM-00016,2232367,1184023,0,6557461,True,5509117,6,5
2025-08-27,ATM-00016,6557461,875534,0,5681927,False,0,18,6
2025-08-28,ATM-00016,5681927,2694771,0,2987156,False,0,57,1
2025-08-29,ATM-00016,2987156,2571641,0,6475654,True,6060139,7,2
2025-08-30,ATM-00016,6475654,2967849,0,3507805,False,0,49,1
2025-08-31,ATM-00016,3507805,1427272,0,2080533,False,0,70,1
2025-09-01,ATM-00016,2080533,1903541,0,6436694,True,6259701,8,3
2025-09-02,ATM-00016,6436694,1931743,0,4504951,False,0,35,2
2025-09-03,ATM-00016,4504951,2262328,0,2242623,False,0,67,0
2025-09-04,ATM-00016,2242623,1698406,0,6252336,True,5708118,10,3
2025-09-05,ATM-00016,6252336,1554509,0,4697827,False,0,32,3
2025-09-06,ATM-00016,4697827,1036182,0,3661645,False,0,47,3
2025-09-07,ATM-00016,3661645,2100749,0,1560896,False,0,77,0
2025-09-08,ATM-00016,1560896,2619691,0,6572118,True,7630912,6,2
2025-09-09,ATM-00016,6572118,1084703,0,5487415,False,0,21,5
2025-09-10,ATM-00016,5487415,2384028,0,3103387,False,0,55,1
2025-09-11,ATM-00016,3103387,2721497,0,6318262,True,5936372,9,2
2025-09-12,ATM-00016,6318262,1118710,0,5199552,False,0,25,4
2025-09-13,ATM-00016,5199552,1637764,0,3561788,False,0,49,2
2025-09-14,ATM-00016,3561788,1497544,0,2064244,False,0,70,1
2025-09-15,ATM-00016,2064244,2132525,0,6649833,True,6718113,5,3
2025-09-16,ATM-00016,6649833,1873644,0,4776189,False,0,31,2
2025-09-17,ATM-00016,4776189,2053175,0,2723014,False,0,61,1
2025-09-18,ATM-00016,2723014,2470219,0,6366723,True,6113928,9,2
2025-09-19,ATM-00016,6366723,1915087,0,4451636,False,0,36,2
2025-09-20,ATM-00016,4451636,869960,0,3581676,False,0,48,4
2025-09-21,ATM-00016,3581676,2221660,0,6620677,True,5260660,5,2
2025-09-22,ATM-00016,6620677,1583829,0,5036848,False,0,28,3
2025-09-23,ATM-00016,5036848,1162489,0,3874359,False,0,44,3
2025-09-24,ATM-00016,3874359,1897754,0,1976605,False,0,71,1
2025-09-25,ATM-00016,1976605,2189351,0,6609615,True,6822361,5,3
2025-09-26,ATM-00016,6609615,2376809,0,4232806,False,0,39,1
2025-09-27,ATM-00016,4232806,823408,0,3409398,False,0,51,4
2025-09-28,ATM-00016,3409398,2965155,0,6092437,True,5648194,12,2
2025-09-29,ATM-00016,6092437,1699972,0,4392465,False,0,37,2
2025-09-30,ATM-00016,4392465,2103255,0,2289210,False,0,67,1
2025-10-01,ATM-00016,2289210,2038132,0,6645611,True,6394532,5,3
2025-10-02,ATM-00016,6645611,1187339,0,5458272,False,0,22,4
2025-10-03,ATM-00016,5458272,2076862,0,3381410,False,0,51,1
2025-10-04,ATM-00016,3381410,847699,0,2533711,False,0,63,2
2025-10-05,ATM-00016,2533711,2513055,0,6383256,True,6362600,8,2
2025-10-06,ATM-00016,6383256,1781804,0,4601452,False,0,34,2
2025-10-07,ATM-00016,4601452,859304,0,3742148,False,0,46,4
2025-10-08,ATM-00016,3742148,2420474,0,6031112,True,4709437,13,2
2025-10-09,ATM-00016,6031112,1214460,0,4816652,False,0,31,3
2025-10-10,ATM-00016,4816652,1523932,0,3292720,False,0,52,2
2025-10-11,ATM-00016,3292720,2588377,0,6267882,True,5563539,10,2
2025-10-12,ATM-00016,6267882,1614456,0,4653426,False,0,33,2
2025-10-13,ATM-00016,4653426,2659605,0,1993821,False,0,71,0
2025-10-14,ATM-00016,1993821,2496561,0,6079360,True,6582099,13,2
2025-10-15,ATM-00016,6079360,2161328,0,3918032,False,0,44,1
2025-10-16,ATM-00016,3918032,2482817,0,1435215,False,0,79,0
2025-10-17,ATM-00016,1435215,1056395,0,6130809,True,5751989,12,5
2025-10-18,ATM-00016,6130809,2569514,0,3561295,False,0,49,1
2025-10-19,ATM-00016,3561295,2098767,0,1462528,False,0,79,0
2025-10-20,ATM-00016,1462528,1242210,0,6013396,True,5793077,14,4
2025-10-21,ATM-00016,6013396,2774791,0,3238605,False,0,53,1
2025-10-22,ATM-00016,3238605,940084,0,2298521,False,0,67,2
2025-10-23,ATM-00016,2298521,1876291,0,6211915,True,5789685,11,3
2025-10-24,ATM-00016,6211915,2582216,0,3629699,False,0,48,1
2025-10-25,ATM-00016,3629699,1711306,0,1918393,False,0,72,1
2025-10-26,ATM-00016,1918393,1655735,0,6296934,True,6034275,10,3
2025-10-27,ATM-00016,6296934,2197847,0,4099087,False,0,41,1
2025-10-28,ATM-00016,4099087,2358181,0,1740906,False,0,75,0
2025-10-29,ATM-00016,1740906,2917767,0,6274399,True,7451259,10,2
2025-05-03,ATM-00017,6300000,2137932,0,4162068,False,0,40,1
2025-05-04,ATM-00017,4162068,1801196,0,2360872,False,0,66,1
2025-05-05,ATM-00017,2360872,1000838,0,6457819,True,5097785,7,6
2025-05-06,ATM-00017,6457819,1616363,0,4841456,False,0,30,2
2025-05-07,ATM-00017,4841456,2530447,0,2311009,False,0,66,0
2025-05-08,ATM-00017,2311009,1188778,0,6345197,True,5222966,9,5
2025-05-09,ATM-00017,6345197,955643,0,5389554,False,0,23,5
2025-05-10,ATM-00017,5389554,1480322,0,3909232,False,0,44,2
2025-05-11,ATM-00017,3909232,1450781,0,2458451,False,0,64,1
2025-05-12,ATM-00017,2458451,1147190,0,6367090,True,5055828,9,5
2025-05-13,ATM-00017,6367090,1914929,0,4452161,False,0,36,2
2025-05-14,ATM-00017,4452161,2234792,0,2217369,False,0,68,0
2025-05-15,ATM-00017,2217369,2779534,0,6058717,True,6620882,13,2
2025-05-16,ATM-00017,6058717,2659595,0,3399122,False,0,51,1
2025-05-17,ATM-00017,3399122,1837767,0,1561355,False,0,77,0
2025-05-18,ATM-00017,1561355,2082176,0,6561503,True,7082323,6,3
2025-05-19,ATM-00017,6561503,1357928,0,5203575,False,0,25,3
2025-05-20,ATM-00017,5203575,1691730,0,3511845,False,0,49,2
2025-05-21,ATM-00017,3511845,2532059,0,6174276,True,5194490,11,2
2025-05-22,ATM-00017,6174276,1396019,0,4778257,False,0,31,3
2025-05-23,ATM-00017,4778257,2122548,0,2655709,False,0,62,1
2025-05-24,ATM-00017,2655709,2819230,0,6563414,True,6726934,6,2
2025-05-25,ATM-00017,6563414,1492642,0,5070772,False,0,27,3
2025-05-26,ATM-00017,5070772,2103206,0,2967566,False,0,57,1
2025-05-27,ATM-00017,2967566,2633740,0,6395769,True,6061943,8,2
2025-05-28,ATM-00017,6395769,2371109,0,4024660,False,0,42,1
2025-05-29,ATM-00017,4024660,2018415,0,2006245,False,0,71,0
2025-05-30,ATM-00017,2006245,2438274,0,6635386,True,7067414,5,2
2025-05-31,ATM-00017,6635386,1819882,0,4815504,False,0,31,2
2025-06-01,ATM-00017,4815504,1406045,0,3409459,False,0,51,2
2025-06-02,ATM-00017,3409459,2627084,0,6511180,True,5728804,6,2
2025-06-03,ATM-00017,6511180,1786794,0,4724386,False,0,32,2
2025-06-04,ATM-00017,4724386,1462830,0,3261556,False,0,53,2
2025-06-05,ATM-00017,3261556,2252287,0,6394713,True,5385443,8,2
2025-06-06,ATM-00017,6394713,2892521,0,3502192,False,0,49,1
2025-06-07,ATM-00017,3502192,1701902,0,1800290,False,0,74,1
2025-06-08,ATM-00017,1800290,1580217,0,6474940,True,6254866,7,4
2025-06-09,ATM-00017,6474940,2692655,0,3782285,False,0,45,1
2025-06-10,ATM-00017,3782285,989952,0,2792333,False,0,60,2
2025-06-11,ATM-00017,2792333,2927709,0,6483751,True,6619127,7,2
2025-06-12,ATM-00017,6483751,951502,0,5532249,False,0,20,5
2025-06-13,ATM-00017,5532249,2895023,0,2637226,False,0,62,0
2025-06-14,ATM-00017,2637226,2692365,0,6416233,True,6471371,8,2
2025-06-15,ATM-00017,6416233,1132241,0,5283992,False,0,24,4
2025-06-16,ATM-00017,5283992,2376559,0,2907433,False,0,58,1
2025-06-17,ATM-00017,2907433,1497207,0,1410226,False,0,79,0
2025-06-18,ATM-00017,1410226,2826810,0,5997006,True,7413590,14,2
2025-06-19,ATM-00017,5997006,1419382,0,4577624,False,0,34,3
2025-06-20,ATM-00017,4577624,2394465,0,2183159,False,0,68,0
2025-06-21,ATM-00017,2183159,2802044,0,6193977,True,6812862,11,2
2025-06-22,ATM-00017,6193977,1660154,0,4533823,False,0,35,2
2025-06-23,ATM-00017,4533823,1973141,0,2560682,False,0,63,1
2025-06-24,ATM-00017,2560682,2514754,0,6147104,True,6101175,12,2
2025-06-25,ATM-00017,6147104,2534620,0,3612484,False,0,48,1
2025-06-26,ATM-00017,3612484,2560436,0,6425432,True,5373384,8,2
2025-06-27,ATM-00017,6425432,2739042,0,3686390,False,0,47,1
2025-06-28,ATM-00017,3686390,2865743,0,6485193,True,5664545,7,2
2025-06-29,ATM-00017,6485193,1337525,0,5147668,False,0,26,3
2025-06-30,ATM-00017,5147668,2725518,0,2422150,False,0,65,0
2025-07-01,ATM-00017,2422150,1845107,0,6063927,True,5486884,13,3
2025-07-02,ATM-00017,6063927,878993,0,5184934,False,0,25,5
2025-07-03,ATM-00017,5184934,1564451,0,3620483,False,0,48,2
2025-07-04,ATM-00017,3620483,2569497,0,6346087,True,5295100,9,2
2025-07-05,ATM-00017,6346087,1387248,0,4958839,False,0,29,3
2025-07-06,ATM-00017,4958839,1192192,0,3766647,False,0,46,3
2025-07-07,ATM-00017,3766647,2467616,0,6518274,True,5219243,6,2
2025-07-08,ATM-00017,6518274,2341231,0,4177043,False,0,40,1
2025-07-09,ATM-00017,4177043,1965091,0,2211952,False,0,68,1
2025-07-10,ATM-00017,2211952,2826954,0,6610125,True,7225126,5,2
2025-07-11,ATM-00017,6610125,2610219,0,3999906,False,0,42,1
2025-07-12,ATM-00017,3999906,1727315,0,2272591,False,0,67,1
2025-07-13,ATM-00017,2272591,1944642,0,6367444,True,6039495,9,3
2025-07-14,ATM-00017,6367444,1077827,0,5289617,False,0,24,4
2025-07-15,ATM-00017,5289617,1386247,0,3903370,False,0,44,2
2025-07-16,ATM-00017,3903370,1795296,0,2108074,False,0,69,1
2025-07-17,ATM-00017,2108074,1145958,0,6538074,True,5575957,6,5
2025-07-18,ATM-00017,6538074,2829141,0,3708933,False,0,47,1
2025-07-19,ATM-00017,3708933,2013293,0,1695640,False,0,75,0
2025-07-20,ATM-00017,1695640,2303731,0,6143869,True,6751960,12,2
2025-07-21,ATM-00017,6143869,1061447,0,5082422,False,0,27,4
2025-07-22,ATM-00017,5082422,2260907,0,2821515,False,0,59,1
2025-07-23,ATM-00017,2821515,1278783,0,1542732,False,0,77,1
2025-07-24,ATM-00017,1542732,1626215,0,6645114,True,6728597,5,4
2025-07-25,ATM-00017,6645114,1040332,0,5604782,False,0,19,5
2025-07-26,ATM-00017,5604782,1446082,0,4158700,False,0,40,2
2025-07-27,ATM-00017,4158700,1441407,0,2717293,False,0,61,1
2025-07-28,ATM-00017,2717293,2443673,0,6392506,True,6118885,8,2
2025-07-29,ATM-00017,6392506,2489366,0,3903140,False,0,44,1
2025-07-30,ATM-00017,3903140,1634439,0,2268701,False,0,67,1
2025-07-31,ATM-00017,2268701,1527099,0,5971430,True,5229827,14,3
2025-08-01,ATM-00017,5971430,2355252,0,3616178,False,0,48,1
2025-08-02,ATM-00017,3616178,1085709,0,2530469,False,0,63,2
2025-08-03,ATM-00017,2530469,1142457,0,6620978,True,5232966,5,5
2025-08-04,ATM-00017,6620978,1897619,0,4723359,False,0,32,2
2025-08-05,ATM-00017,4723359,1237230,0,3486129,False,0,50,2
2025-08-06,ATM-00017,3486129,1988495,0,1497634,False,0,78,0
2025-08-07,ATM-00017,1497634,1235518,0,6354413,True,6092297,9,5
2025-08-08,ATM-00017,6354413,1793116,0,4561297,False,0,34,2
2025-08-09,ATM-00017,4561297,2103005,0,2458292,False,0,64,1
2025-08-10,ATM-00017,2458292,2499499,0,6402070,True,6443276,8,2
2025-08-11,ATM-00017,6402070,1781869,0,4620201,False,0,33,2
2025-08-12,ATM-00017,4620201,1648492,0,2971709,False,0,57,1
2025-08-13,ATM-00017,2971709,1774947,0,6346505,True,5149743,9,3
2025-08-14,ATM-00017,6346505,834550,0,5511955,False,0,21,6
2025-08-15,ATM-00017,5511955,1931883,0,3580072,False,0,48,1
2025-08-16,ATM-00017,3580072,2316307,0,6562238,True,5298473,6,2
2025-08-17,ATM-00017,6562238,2308045,0,4254193,False,0,39,1
2025-08-18,ATM-00017,4254193,1152012,0,3102181,False,0,55,2
2025-08-19,ATM-00017,3102181,918174,0,2184007,False,0,68,2
2025-08-20,ATM-00017,2184007,1246196,0,6272833,True,5335021,10,5
2025-08-21,ATM-00017,6272833,2875818,0,3397015,False,0,51,1
2025-08-22,ATM-00017,3397015,1306282,0,2090733,False,0,70,1
2025-08-23,ATM-00017,2090733,1265601,0,5953261,True,5128128,14,4
2025-08-24,ATM-00017,5953261,845399,0,5107862,False,0,27,6
2025-08-25,ATM-00017,5107862,1349978,0,3757884,False,0,46,2
2025-08-26,ATM-00017,3757884,2073186,0,1684698,False,0,75,0
2025-08-27,ATM-00017,1684698,2386006,0,5976556,True,6677863,14,2
2025-08-28,ATM-00017,5976556,1311459,0,4665097,False,0,33,3
2025-08-29,ATM-00017,4665097,2916618,0,1748479,False,0,75,0
2025-08-30,ATM-00017,1748479,2025683,0,6447386,True,6724590,7,3
2025-08-31,ATM-00017,6447386,1161764,0,5285622,False,0,24,4
2025-09-01,ATM-00017,5285622,2631813,0,2653809,False,0,62,1
2025-09-02,ATM-00017,2653809,2293394,0,6311989,True,5951573,9,2
2025-09-03,ATM-00017,6311989,859155,0,5452834,False,0,22,6
2025-09-04,ATM-00017,5452834,2034423,0,3418411,False,0,51,1
2025-09-05,ATM-00017,3418411,1033152,0,2385259,False,0,65,2
2025-09-06,ATM-00017,2385259,2569478,0,6464163,True,6648382,7,2
2025-09-07,ATM-00017,6464163,2045382,0,4418781,False,0,36,2
2025-09-08,ATM-00017,4418781,2275376,0,2143405,False,0,69,0
2025-09-09,ATM-00017,2143405,1296697,0,5954768,True,5108060,14,4
2025-09-10,ATM-00017,5954768,1998772,0,3955996,False,0,43,1
2025-09-11,ATM-00017,3955996,2022124,0,1933872,False,0,72,0
2025-09-12,ATM-00017,1933872,2495496,0,6261318,True,6822942,10,2
2025-09-13,ATM-00017,6261318,1170551,0,5090767,False,0,27,4
2025-09-14,ATM-00017,5090767,829128,0,4261639,False,0,39,5
2025-09-15,ATM-00017,4261639,2836786,0,1424853,False,0,79,0
2025-09-16,ATM-00017,1424853,2466497,0,6315883,True,7357526,9,2
2025-09-17,ATM-00017,6315883,1992449,0,4323434,False,0,38,2
2025-09-18,ATM-00017,4323434,1394331,0,2929103,False,0,58,2
2025-09-19,ATM-00017,2929103,1784116,0,6367072,True,5222084,9,3
2025-09-20,ATM-00017,6367072,1602116,0,4764956,False,0,31,2
2025-09-21,ATM-00017,4764956,1323702,0,3441254,False,0,50,2
2025-09-22,ATM-00017,3441254,1929186,0,1512068,False,0,78,0
2025-09-23,ATM-00017,1512068,2690935,0,6444865,True,7623731,7,2
2025-09-24,ATM-00017,6444865,2584693,0,3860172,False,0,44,1
2025-09-25,ATM-00017,3860172,2888081,0,6416248,True,5444157,8,2
2025-09-26,ATM-00017,6416248,1666772,0,4749476,False,0,32,2
2025-09-27,ATM-00017,4749476,1943442,0,2806034,False,0,59,1
2025-09-28,ATM-00017,2806034,1307112,0,1498922,False,0,78,1
2025-09-29,ATM-00017,1498922,1411319,0,6490135,True,6402532,7,4
2025-09-30,ATM-00017,6490135,885812,0,5604323,False,0,19,6
2025-10-01,ATM-00017,5604323,1473661,0,4130662,False,0,40,2
2025-10-02,ATM-00017,4130662,2331745,0,1798917,False,0,74,0
2025-10-03,ATM-00017,1798917,2991469,0,6087041,True,7279592,13,2
2025-10-04,ATM-00017,6087041,1801917,0,4285124,False,0,38,2
2025-10-05,ATM-00017,4285124,855464,0,3429660,False,0,51,4
2025-10-06,ATM-00017,3429660,2697790,0,6576273,True,5844402,6,2
2025-10-07,ATM-00017,6576273,2952642,0,3623631,False,0,48,1
2025-10-08,ATM-00017,3623631,1389378,0,2234253,False,0,68,1
2025-10-09,ATM-00017,2234253,1309175,0,6594009,True,5668931,5,5
2025-10-10,ATM-00017,6594009,1528860,0,5065149,False,0,27,3
2025-10-11,ATM-00017,5065149,953725,0,4111424,False,0,41,4
2025-10-12,ATM-00017,4111424,1473604,0,2637820,False,0,62,1
2025-10-13,ATM-00017,2637820,2061453,0,6483493,True,5907125,7,3
2025-10-14,ATM-00017,6483493,802216,0,5681277,False,0,18,7
2025-10-15,ATM-00017,5681277,923616,0,4757661,False,0,32,5
2025-10-16,ATM-00017,4757661,1869088,0,2888573,False,0,58,1
2025-10-17,ATM-00017,2888573,1307389,0,1581184,False,0,77,1
2025-10-18,ATM-00017,1581184,1835274,0,6258328,True,6512417,10,3
2025-10-19,ATM-00017,6258328,1659296,0,4599032,False,0,34,2
2025-10-20,ATM-00017,4599032,2901267,0,1697765,False,0,75,0
2025-10-21,ATM-00017,1697765,2185045,0,6028879,True,6516159,13,2
2025-10-22,ATM-00017,6028879,1782366,0,4246513,False,0,39,2
2025-10-23,ATM-00017,4246513,2191247,0,2055266,False,0,70,0
2025-10-24,ATM-00017,2055266,2811126,0,6172575,True,6928434,11,2
2025-10-25,ATM-00017,6172575,1701011,0,4471564,False,0,36,2
2025-10-26,ATM-00017,4471564,2024231,0,2447333,False,0,65,1
2025-10-27,ATM-00017,2447333,1330934,0,6627320,True,5510921,5,4
2025-10-28,ATM-00017,6627320,1881280,0,4746040,False,0,32,2
2025-10-29,ATM-00017,4746040,2704921,0,2041119,False,0,70,0
2025-05-03,ATM-00018,9000000,996307,0,8003693,False,0,19,8
2025-05-04,ATM-00018,8003693,2441745,0,5561948,False,0,44,2
2025-05-05,ATM-00018,5561948,1774689,0,3787259,False,0,62,2
2025-05-06,ATM-00018,3787259,1034221,0,2753038,False,0,72,2
2025-05-07,ATM-00018,2753038,2448213,0,9104881,True,8800056,8,3
2025-05-08,ATM-00018,9104881,2736221,0,6368660,False,0,36,2
2025-05-09,ATM-00018,6368660,1430880,0,4937780,False,0,50,3
2025-05-10,ATM-00018,4937780,2161560,0,2776220,False,0,72,1
2025-05-11,ATM-00018,2776220,2712128,0,9073146,True,9009054,9,3
2025-05-12,ATM-00018,9073146,2329646,0,6743500,False,0,32,2
2025-05-13,ATM-00018,6743500,819745,0,5923755,False,0,40,7
2025-05-14,ATM-00018,5923755,2758195,0,3165560,False,0,68,1
2025-05-15,ATM-00018,3165560,1225392,0,9185466,True,7245298,8,7
2025-05-16,ATM-00018,9185466,1089223,0,8096243,False,0,19,7
2025-05-17,ATM-00018,8096243,1020725,0,7075518,False,0,29,6
2025-05-18,ATM-00018,7075518,1208234,0,5867284,False,0,41,4
2025-05-19,ATM-00018,5867284,2085827,0,3781457,False,0,62,1
2025-05-20,ATM-00018,3781457,2969226,0,9154085,True,8341853,8,3
2025-05-21,ATM-00018,9154085,2438719,0,6715366,False,0,32,2
2025-05-22,ATM-00018,6715366,2105227,0,4610139,False,0,53,2
2025-05-23,ATM-00018,4610139,2940558,0,9456040,True,7786459,5,3
2025-05-24,ATM-00018,9456040,2275441,0,7180599,False,0,28,3
2025-05-25,ATM-00018,7180599,1436436,0,5744163,False,0,42,3
2025-05-26,ATM-00018,5744163,1015670,0,4728493,False,0,52,4
2025-05-27,ATM-00018,4728493,2764901,0,9318362,True,7354769,6,3
2025-05-28,ATM-00018,9318362,1129910,0,8188452,False,0,18,7
2025-05-29,ATM-00018,8188452,2644316,0,5544136,False,0,44,2
2025-05-30,ATM-00018,5544136,2139980,0,3404156,False,0,65,1
2025-05-31,ATM-00018,3404156,2042640,0,9162233,True,7800717,8,4
2025-06-01,ATM-00018,9162233,2999032,0,6163201,False,0,38,2
2025-06-02,ATM-00018,6163201,1086693,0,5076508,False,0,49,4
2025-06-03,ATM-00018,5076508,1096710,0,3979798,False,0,60,3
2025-06-04,ATM-00018,3979798,960109,0,3019689,False,0,69,3
2025-06-05,ATM-00018,3019689,1865007,0,9440489,True,8285807,5,5
2025-06-06,ATM-00018,9440489,1981839,0,7458650,False,0,25,3
2025-06-07,ATM-00018,7458650,2898726,0,4559924,False,0,54,1
2025-06-08,ATM-00018,4559924,1791677,0,2768247,False,0,72,1
2025-06-09,ATM-00018,2768247,1453332,0,9161371,True,7846456,8,6
2025-06-10,ATM-00018,9161371,2178967,0,6982404,False,0,30,3
2025-06-11,ATM-00018,6982404,873321,0,6109083,False,0,38,6
2025-06-12,ATM-00018,6109083,966382,0,5142701,False,0,48,5
2025-06-13,ATM-00018,5142701,852820,0,4289881,False,0,57,5
2025-06-14,ATM-00018,4289881,2071556,0,2218325,False,0,77,1
2025-06-15,ATM-00018,2218325,1133498,0,9027634,True,7942807,9,7
2025-06-16,ATM-00018,9027634,2680843,0,6346791,False,0,36,2
2025-06-17,ATM-00018,6346791,2623291,0,3723500,False,0,62,1
2025-06-18,ATM-00018,3723500,1618596,0,2104904,False,0,78,1
2025-06-19,ATM-00018,2104904,866024,0,9113709,True,7874828,8,10
2025-06-20,ATM-00018,9113709,1717303,0,7396406,False,0,26,4
2025-06-21,ATM-00018,7396406,2426069,0,4970337,False,0,50,2
2025-06-22,ATM-00018,4970337,2216825,0,2753512,False,0,72,1
2025-06-23,ATM-00018,2753512,853948,0,8938851,True,7039286,10,10
2025-06-24,ATM-00018,8938851,2832729,0,6106122,False,0,38,2
2025-06-25,ATM-00018,6106122,1077435,0,5028687,False,0,49,4
2025-06-26,ATM-00018,5028687,1869107,0,3159580,False,0,68,1
2025-06-27,ATM-00018,3159580,1336295,0,8500407,True,6677121,14,6
2025-06-28,ATM-00018,8500407,2893496,0,5606911,False,0,43,1
2025-06-29,ATM-00018,5606911,2164010,0,3442901,False,0,65,1
2025-06-30,ATM-00018,3442901,2606776,0,9494188,True,8658063,5,3
2025-07-01,ATM-00018,9494188,1460097,0,8034091,False,0,19,5
2025-07-02,ATM-00018,8034091,1188369,0,6845722,False,0,31,5
2025-07-03,ATM-00018,6845722,2652334,0,4193388,False,0,58,1
2025-07-04,ATM-00018,4193388,921871,0,3271517,False,0,67,3
