event_id,atm_id,issue_type,error_code,description,severity,reported_at,resolved_at,resolution_time_minutes,engineer_id,parts_replaced,cost_naira,preventive
MAINT-1753858691-8898,ATM-00013,cash_dispenser,20002,Low cash warning,low,2025-07-30T07:58:11.156876,2025-07-30T10:14:11.156876,136,ENG-029,"[""Card reader""]",246219,False
MAINT-1753858691-9841,ATM-00016,cash_dispenser,20002,Low cash warning,low,2025-07-30T07:58:11.156876,2025-07-30T10:13:11.156876,135,ENG-008,"[""Receipt printer""]",95705,False
MAINT-1753858691-4161,ATM-00016,network,D1500,Connection timeout,high,2025-07-30T07:58:11.156876,2025-07-30T09:41:11.156876,103,ENG-001,"[""Receipt printer""]",204896,False
MAINT-1753858691-6765,ATM-00017,cash_dispenser,C0047,Cassette misfeed,high,2025-07-30T07:58:11.156876,2025-07-30T09:11:11.156876,73,ENG-012,"[""Cash cassette""]",146400,False
MAINT-1753858691-8147,ATM-00026,card_reader,90001,Card reader malfunction,high,2025-07-30T07:58:11.156876,2025-07-30T09:11:11.156876,73,ENG-001,[],205371,False
MAINT-1753858691-5873,ATM-00031,printer,20013,Receipt paper empty,medium,2025-07-30T07:58:11.156876,2025-07-30T08:42:11.156876,44,ENG-013,"[""Cash cassette""]",123803,False
MAINT-1753858691-2805,ATM-00042,network,D1500,Connection timeout,high,2025-07-30T07:58:11.156876,2025-07-30T09:31:11.156876,93,ENG-001,"[""Card reader""]",53569,False
MAINT-1753858691-8966,ATM-00045,cash_dispenser,C0047,Cassette misfeed,high,2025-07-30T07:58:11.156876,2025-07-30T08:54:11.156876,56,ENG-009,[],50948,True
MAINT-1753858691-3713,ATM-00046,cash_dispenser,C0047,Cassette misfeed,high,2025-07-30T07:58:11.156876,2025-07-30T08:46:11.156876,48,ENG-004,[],142568,False
MAINT-1753858691-7487,ATM-00049,cash_dispenser,20001,Unable to load cassette,medium,2025-07-30T07:58:11.156876,2025-07-30T08:42:11.156876,44,ENG-006,"[""Card reader""]",53663,False
MAINT-1753858691-3553,ATM-00052,cash_dispenser,20001,Unable to load cassette,medium,2025-07-30T07:58:11.156876,2025-07-30T08:54:11.156876,56,ENG-019,"[""Receipt printer""]",152189,False
MAINT-1753858691-5253,ATM-00080,cash_dispenser,20001,Unable to load cassette,medium,2025-07-30T07:58:11.156876,2025-07-30T08:54:11.156876,56,ENG-015,"[""Card reader""]",104072,False
MAINT-1753858691-4697,ATM-00081,network,D1500,Connection timeout,high,2025-07-30T07:58:11.156876,2025-07-30T09:23:11.156876,85,ENG-023,"[""Cash cassette""]",62430,False
MAINT-1753772291-3907,ATM-00009,cash_dispenser,20001,Unable to load cassette,medium,2025-07-29T07:58:11.156876,2025-07-29T08:58:11.156876,60,ENG-030,"[""Receipt printer""]",30612,False
MAINT-1753772291-8419,ATM-00012,printer,20013,Receipt paper empty,medium,2025-07-29T07:58:11.156876,2025-07-29T08:16:11.156876,18,ENG-026,[],123198,False
MAINT-1753772291-4458,ATM-00026,cash_dispenser,20002,Low cash warning,low,2025-07-29T07:58:11.156876,2025-07-29T09:54:11.156876,116,ENG-006,[],173348,False
MAINT-1753772291-8533,ATM-00029,cash_dispenser,20002,Low cash warning,low,2025-07-29T07:58:11.156876,2025-07-29T09:56:11.156876,118,ENG-020,[],196363,False
MAINT-1753772291-4925,ATM-00033,card_reader,90001,Card reader malfunction,high,2025-07-29T07:58:11.156876,2025-07-29T09:03:11.156876,65,ENG-012,"[""Receipt printer""]",175119,False
MAINT-1753772291-6237,ATM-00052,cash_dispenser,C0047,Cassette misfeed,high,2025-07-29T07:58:11.156876,2025-07-29T08:49:11.156876,51,ENG-012,"[""Cash cassette""]",136096,True
MAINT-1753772291-9242,ATM-00053,cash_dispenser,20001,Unable to load cassette,medium,2025-07-29T07:58:11.156876,2025-07-29T08:30:11.156876,32,ENG-010,"[""Cash cassette""]",213341,True
MAINT-1753772291-1532,ATM-00065,printer,20014,Printer jam,medium,2025-07-29T07:58:11.156876,2025-07-29T08:15:11.156876,17,ENG-026,"[""Receipt printer""]",79497,False
MAINT-1753772291-3282,ATM-00069,printer,20013,Receipt paper empty,medium,2025-07-29T07:58:11.156876,2025-07-29T07:59:11.156876,1,ENG-025,"[""Cash cassette""]",59721,True
MAINT-1753772291-5277,ATM-00074,cash_dispenser,C0047,Cassette misfeed,high,2025-07-29T07:58:11.156876,2025-07-29T08:48:11.156876,50,ENG-028,[],245316,False
MAINT-1753772291-1996,ATM-00075,cash_dispenser,C0047,Cassette misfeed,high,2025-07-29T07:58:11.156876,2025-07-29T09:13:11.156876,75,ENG-015,[],148264,False
MAINT-1753772291-5073,ATM-00077,cash_dispenser,C0047,Cassette misfeed,high,2025-07-29T07:58:11.156876,2025-07-29T08:39:11.156876,41,ENG-002,"[""Receipt printer""]",160829,False
MAINT-1753772291-4733,ATM-00091,printer,20014,Printer jam,medium,2025-07-29T07:58:11.156876,2025-07-29T08:38:11.156876,40,ENG-019,[],76329,True
MAINT-1753772291-2559,ATM-00091,card_reader,90001,Card reader malfunction,high,2025-07-29T07:58:11.156876,2025-07-29T08:53:11.156876,55,ENG-023,[],170831,False
MAINT-1753772291-6532,ATM-00095,printer,20013,Receipt paper empty,medium,2025-07-29T07:58:11.156876,2025-07-29T08:12:11.156876,14,ENG-017,[],46294,False
MAINT-1753772291-5253,ATM-00096,cash_dispenser,C0047,Cassette misfeed,high,2025-07-29T07:58:11.156876,2025-07-29T08:51:11.156876,53,ENG-005,[],182638,False
MAINT-1753685891-3868,ATM-00001,printer,20014,Printer jam,medium,2025-07-28T07:58:11.156876,2025-07-28T08:49:11.156876,51,ENG-027,"[""Receipt printer""]",197292,False
MAINT-1753685891-9005,ATM-00005,card_reader,90001,Card reader malfunction,high,2025-07-28T07:58:11.156876,2025-07-28T08:59:11.156876,61,ENG-024,"[""Receipt printer""]",135803,False
MAINT-1753685891-9570,ATM-00012,card_reader,90001,Card reader malfunction,high,2025-07-28T07:58:11.156876,2025-07-28T09:16:11.156876,78,ENG-023,"[""Cash cassette""]",128468,False
MAINT-1753685891-1852,ATM-00014,printer,20013,Receipt paper empty,medium,2025-07-28T07:58:11.156876,2025-07-28T08:33:11.156876,35,ENG-006,[],181691,False
MAINT-1753685891-7643,ATM-00020,cash_dispenser,C0047,Cassette misfeed,high,2025-07-28T07:58:11.156876,2025-07-28T08:30:11.156876,32,ENG-004,[],186402,False
MAINT-1753685891-3161,ATM-00026,printer,20013,Receipt paper empty,medium,2025-07-28T07:58:11.156876,2025-07-28T08:27:11.156876,29,ENG-003,[],154047,False
MAINT-1753685891-6922,ATM-00055,cash_dispenser,20002,Low cash warning,low,2025-07-28T07:58:11.156876,2025-07-28T10:11:11.156876,133,ENG-025,[],59182,False
MAINT-1753685891-3667,ATM-00064,network,D1500,Connection timeout,high,2025-07-28T07:58:11.156876,2025-07-28T09:55:11.156876,117,ENG-023,"[""Receipt printer""]",109044,True
MAINT-1753685891-1121,ATM-00065,card_reader,90001,Card reader malfunction,high,2025-07-28T07:58:11.156876,2025-07-28T09:09:11.156876,71,ENG-011,"[""Cash cassette""]",50148,True
MAINT-1753685891-1542,ATM-00067,cash_dispenser,20002,Low cash warning,low,2025-07-28T07:58:11.156876,2025-07-28T09:44:11.156876,106,ENG-025,[],22162,True
MAINT-1753685891-9067,ATM-00069,cash_dispenser,C0047,Cassette misfeed,high,2025-07-28T07:58:11.156876,2025-07-28T08:43:11.156876,45,ENG-030,[],129129,True
MAINT-1753685891-6526,ATM-00072,card_reader,90001,Card reader malfunction,high,2025-07-28T07:58:11.156876,2025-07-28T09:15:11.156876,77,ENG-024,"[""Receipt printer""]",156911,False
MAINT-1753685891-6351,ATM-00074,cash_dispenser,20001,Unable to load cassette,medium,2025-07-28T07:58:11.156876,2025-07-28T08:13:11.156876,15,ENG-005,[],90160,False
MAINT-1753685891-9690,ATM-00085,printer,20013,Receipt paper empty,medium,2025-07-28T07:58:11.156876,2025-07-28T08:42:11.156876,44,ENG-018,"[""Card reader""]",157788,False
MAINT-1753685891-9912,ATM-00088,printer,20014,Printer jam,medium,2025-07-28T07:58:11.156876,2025-07-28T08:20:11.156876,22,ENG-013,[],40260,False
MAINT-1753685891-9668,ATM-00090,cash_dispenser,C0047,Cassette misfeed,high,2025-07-28T07:58:11.156876,2025-07-28T08:31:11.156876,33,ENG-028,"[""Receipt printer""]",95875,False
MAINT-1753685891-1186,ATM-00091,cash_dispenser,20002,Low cash warning,low,2025-07-28T07:58:11.156876,2025-07-28T10:19:11.156876,141,ENG-029,"[""Card reader""]",223385,False
MAINT-1753685891-5172,ATM-00097,printer,20013,Receipt paper empty,medium,2025-07-28T07:58:11.156876,2025-07-28T08:20:11.156876,22,ENG-006,"[""Cash cassette""]",168798,True
MAINT-1753685891-6127,ATM-00100,printer,20014,Printer jam,medium,2025-07-28T07:58:11.156876,2025-07-28T08:48:11.156876,50,ENG-016,"[""Receipt printer""]",60712,False
MAINT-1753599491-8115,ATM-00017,cash_dispenser,C0047,Cassette misfeed,high,2025-07-27T07:58:11.156876,2025-07-27T08:50:11.156876,52,ENG-014,"[""Cash cassette""]",243009,True
MAINT-1753599491-5230,ATM-00020,printer,20013,Receipt paper empty,medium,2025-07-27T07:58:11.156876,2025-07-27T08:01:11.156876,3,ENG-027,[],130494,False
MAINT-1753599491-7156,ATM-00022,printer,20014,Printer jam,medium,2025-07-27T07:58:11.156876,2025-07-27T08:12:11.156876,14,ENG-003,[],182459,True
MAINT-1753599491-8715,ATM-00025,cash_dispenser,C0047,Cassette misfeed,high,2025-07-27T07:58:11.156876,2025-07-27T08:43:11.156876,45,ENG-030,[],173957,True
MAINT-1753599491-4878,ATM-00029,network,D1500,Connection timeout,high,2025-07-27T07:58:11.156876,2025-07-27T09:46:11.156876,108,ENG-003,"[""Card reader""]",129957,True
MAINT-1753599491-8230,ATM-00041,printer,20014,Printer jam,medium,2025-07-27T07:58:11.156876,2025-07-27T08:11:11.156876,13,ENG-009,[],27880,False
MAINT-1753599491-8935,ATM-00042,cash_dispenser,20002,Low cash warning,low,2025-07-27T07:58:11.156876,2025-07-27T10:16:11.156876,138,ENG-004,[],151133,True
MAINT-1753599491-3282,ATM-00044,cash_dispenser,20001,Unable to load cassette,medium,2025-07-27T07:58:11.156876,2025-07-27T08:16:11.156876,18,ENG-007,"[""Card reader""]",101405,True
MAINT-1753599491-6185,ATM-00049,cash_dispenser,C0047,Cassette misfeed,high,2025-07-27T07:58:11.156876,2025-07-27T09:11:11.156876,73,ENG-029,"[""Card reader""]",204303,True
MAINT-1753599491-8644,ATM-00059,cash_dispenser,20001,Unable to load cassette,medium,2025-07-27T07:58:11.156876,2025-07-27T08:35:11.156876,37,ENG-015,"[""Card reader""]",58064,True
MAINT-1753599491-6242,ATM-00064,cash_dispenser,20002,Low cash warning,low,2025-07-27T07:58:11.156876,2025-07-27T10:27:11.156876,149,ENG-019,[],141247,False
MAINT-1753599491-2835,ATM-00068,cash_dispenser,C0047,Cassette misfeed,high,2025-07-27T07:58:11.156876,2025-07-27T08:54:11.156876,56,ENG-018,[],171551,False
MAINT-1753599491-5159,ATM-00074,printer,20014,Printer jam,medium,2025-07-27T07:58:11.156876,2025-07-27T08:24:11.156876,26,ENG-019,"[""Receipt printer""]",175225,True
MAINT-1753599491-1359,ATM-00077,printer,20013,Receipt paper empty,medium,2025-07-27T07:58:11.156876,2025-07-27T08:42:11.156876,44,ENG-030,[],87985,True
MAINT-1753599491-1131,ATM-00081,cash_dispenser,20001,Unable to load cassette,medium,2025-07-27T07:58:11.156876,2025-07-27T08:33:11.156876,35,ENG-007,[],106210,True
MAINT-1753599491-4820,ATM-00085,card_reader,90001,Card reader malfunction,high,2025-07-27T07:58:11.156876,2025-07-27T08:54:11.156876,56,ENG-004,[],56560,False
MAINT-1753599491-5246,ATM-00088,cash_dispenser,C0047,Cassette misfeed,high,2025-07-27T07:58:11.156876,2025-07-27T09:10:11.156876,72,ENG-020,"[""Card reader""]",190327,False
MAINT-1753599491-7153,ATM-00091,card_reader,90001,Card reader malfunction,high,2025-07-27T07:58:11.156876,2025-07-27T09:07:11.156876,69,ENG-008,"[""Card reader""]",63742,False
MAINT-1753599491-9208,ATM-00100,network,D1500,Connection timeout,high,2025-07-27T07:58:11.156876,2025-07-27T09:25:11.156876,87,ENG-027,[],81985,False
MAINT-1753513091-6484,ATM-00006,network,D1500,Connection timeout,high,2025-07-26T07:58:11.156876,2025-07-26T09:41:11.156876,103,ENG-014,"[""Card reader""]",170816,False
MAINT-1753513091-4153,ATM-00029,printer,20014,Printer jam,medium,2025-07-26T07:58:11.156876,2025-07-26T08:45:11.156876,47,ENG-004,[],171021,True
MAINT-1753513091-4363,ATM-00029,network,D1500,Connection timeout,high,2025-07-26T07:58:11.156876,2025-07-26T09:37:11.156876,99,ENG-013,[],16763,False
MAINT-1753513091-1050,ATM-00033,cash_dispenser,20002,Low cash warning,low,2025-07-26T07:58:11.156876,2025-07-26T09:49:11.156876,111,ENG-015,"[""Receipt printer""]",205112,True
MAINT-1753513091-2001,ATM-00048,printer,20013,Receipt paper empty,medium,2025-07-26T07:58:11.156876,2025-07-26T08:04:11.156876,6,ENG-020,"[""Cash cassette""]",32503,False
MAINT-1753513091-1408,ATM-00075,cash_dispenser,20002,Low cash warning,low,2025-07-26T07:58:11.156876,2025-07-26T10:23:11.156876,145,ENG-025,[],45534,False
MAINT-1753513091-7212,ATM-00078,cash_dispenser,20002,Low cash warning,low,2025-07-26T07:58:11.156876,2025-07-26T10:20:11.156876,142,ENG-015,"[""Receipt printer""]",20123,True
MAINT-1753513091-7576,ATM-00083,printer,20013,Receipt paper empty,medium,2025-07-26T07:58:11.156876,2025-07-26T08:27:11.156876,29,ENG-019,"[""Card reader""]",224056,True
MAINT-1753513091-4086,ATM-00085,printer,20013,Receipt paper empty,medium,2025-07-26T07:58:11.156876,2025-07-26T08:17:11.156876,19,ENG-001,"[""Card reader""]",205075,True
MAINT-1753513091-5786,ATM-00085,cash_dispenser,20002,Low cash warning,low,2025-07-26T07:58:11.156876,2025-07-26T09:59:11.156876,121,ENG-024,[],200869,False
MAINT-1753513091-6076,ATM-00096,printer,20014,Printer jam,medium,2025-07-26T07:58:11.156876,2025-07-26T08:22:11.156876,24,ENG-018,[],15823,False
MAINT-1753513091-1972,ATM-00099,network,D1500,Connection timeout,high,2025-07-26T07:58:11.156876,2025-07-26T09:35:11.156876,97,ENG-004,"[""Card reader""]",74308,True
MAINT-1753513091-1547,ATM-00099,cash_dispenser,20002,Low cash warning,low,2025-07-26T07:58:11.156876,2025-07-26T10:28:11.156876,150,ENG-008,"[""Card reader""]",147197,True
MAINT-1753426691-7567,ATM-00004,printer,20014,Printer jam,medium,2025-07-25T07:58:11.156876,2025-07-25T08:13:11.156876,15,ENG-022,[],51860,False
MAINT-1753426691-1202,ATM-00006,printer,20014,Printer jam,medium,2025-07-25T07:58:11.156876,2025-07-25T08:32:11.156876,34,ENG-010,"[""Cash cassette""]",205013,True
MAINT-1753426691-2494,ATM-00009,network,D1500,Connection timeout,high,2025-07-25T07:58:11.156876,2025-07-25T09:22:11.156876,84,ENG-023,[],108255,False
MAINT-1753426691-8654,ATM-00015,cash_dispenser,20002,Low cash warning,low,2025-07-25T07:58:11.156876,2025-07-25T10:13:11.156876,135,ENG-028,"[""Receipt printer""]",158797,False
MAINT-1753426691-8551,ATM-00024,printer,20014,Printer jam,medium,2025-07-25T07:58:11.156876,2025-07-25T08:10:11.156876,12,ENG-022,"[""Card reader""]",149941,True
MAINT-1753426691-9999,ATM-00035,cash_dispenser,20002,Low cash warning,low,2025-07-25T07:58:11.156876,2025-07-25T09:48:11.156876,110,ENG-009,"[""Receipt printer""]",175296,False
MAINT-1753426691-9307,ATM-00046,cash_dispenser,C0047,Cassette misfeed,high,2025-07-25T07:58:11.156876,2025-07-25T08:38:11.156876,40,ENG-011,[],180314,True
MAINT-1753426691-1583,ATM-00051,printer,20013,Receipt paper empty,medium,2025-07-25T07:58:11.156876,2025-07-25T08:17:11.156876,19,ENG-020,[],206864,False
MAINT-1753426691-8499,ATM-00053,card_reader,90001,Card reader malfunction,high,2025-07-25T07:58:11.156876,2025-07-25T09:17:11.156876,79,ENG-021,"[""Card reader""]",107968,True
MAINT-1753426691-4824,ATM-00058,cash_dispenser,20001,Unable to load cassette,medium,2025-07-25T07:58:11.156876,2025-07-25T08:57:11.156876,59,ENG-030,"[""Receipt printer""]",181165,True
MAINT-1753426691-6507,ATM-00066,cash_dispenser,20001,Unable to load cassette,medium,2025-07-25T07:58:11.156876,2025-07-25T08:15:11.156876,17,ENG-012,"[""Cash cassette""]",154588,False
MAINT-1753426691-2756,ATM-00072,cash_dispenser,20002,Low cash warning,low,2025-07-25T07:58:11.156876,2025-07-25T09:55:11.156876,117,ENG-007,"[""Receipt printer""]",177366,True
MAINT-1753426691-2478,ATM-00073,cash_dispenser,C0047,Cassette misfeed,high,2025-07-25T07:58:11.156876,2025-07-25T08:37:11.156876,39,ENG-017,"[""Card reader""]",209484,False
MAINT-1753426691-2234,ATM-00074,network,D1500,Connection timeout,high,2025-07-25T07:58:11.156876,2025-07-25T09:55:11.156876,117,ENG-021,[],160001,False
MAINT-1753426691-4484,ATM-00091,printer,20013,Receipt paper empty,medium,2025-07-25T07:58:11.156876,2025-07-25T08:40:11.156876,42,ENG-030,[],74356,False
MAINT-1753426691-5564,ATM-00093,network,D1500,Connection timeout,high,2025-07-25T07:58:11.156876,2025-07-25T09:27:11.156876,89,ENG-018,[],129569,False
MAINT-1753340291-7434,ATM-00007,cash_dispenser,20001,Unable to load cassette,medium,2025-07-24T07:58:11.156876,2025-07-24T08:28:11.156876,30,ENG-016,[],180780,False
MAINT-1753340291-7302,ATM-00012,printer,20014,Printer jam,medium,2025-07-24T07:58:11.156876,2025-07-24T08:40:11.156876,42,ENG-014,"[""Card reader""]",214851,False
MAINT-1753340291-2577,ATM-00016,card_reader,90001,Card reader malfunction,high,2025-07-24T07:58:11.156876,2025-07-24T08:50:11.156876,52,ENG-017,"[""Cash cassette""]",233940,True
MAINT-1753340291-4943,ATM-00016,network,D1500,Connection timeout,high,2025-07-24T07:58:11.156876,2025-07-24T09:51:11.156876,113,ENG-019,"[""Receipt printer""]",215725,False
MAINT-1753340291-3653,ATM-00020,network,D1500,Connection timeout,high,2025-07-24T07:58:11.156876,2025-07-24T09:29:11.156876,91,ENG-025,[],218713,False
MAINT-1753340291-2601,ATM-00024,printer,20013,Receipt paper empty,medium,2025-07-24T07:58:11.156876,2025-07-24T08:34:11.156876,36,ENG-026,"[""Card reader""]",191976,False
MAINT-1753340291-7666,ATM-00029,cash_dispenser,C0047,Cassette misfeed,high,2025-07-24T07:58:11.156876,2025-07-24T08:55:11.156876,57,ENG-009,[],150867,False
MAINT-1753340291-6901,ATM-00033,network,D1500,Connection timeout,high,2025-07-24T07:58:11.156876,2025-07-24T09:14:11.156876,76,ENG-028,[],226696,True
MAINT-1753340291-5674,ATM-00035,card_reader,90001,Card reader malfunction,high,2025-07-24T07:58:11.156876,2025-07-24T08:56:11.156876,58,ENG-016,[],173996,False
MAINT-1753340291-2085,ATM-00041,printer,20014,Printer jam,medium,2025-07-24T07:58:11.156876,2025-07-24T08:22:11.156876,24,ENG-013,[],70620,False
MAINT-1753340291-8138,ATM-00041,cash_dispenser,C0047,Cassette misfeed,high,2025-07-24T07:58:11.156876,2025-07-24T09:12:11.156876,74,ENG-008,[],65111,True
MAINT-1753340291-8364,ATM-00043,cash_dispenser,20001,Unable to load cassette,medium,2025-07-24T07:58:11.156876,2025-07-24T08:19:11.156876,21,ENG-013,[],182089,False
MAINT-1753340291-7660,ATM-00047,cash_dispenser,C0047,Cassette misfeed,high,2025-07-24T07:58:11.156876,2025-07-24T09:12:11.156876,74,ENG-028,[],195983,False
MAINT-1753340291-8931,ATM-00055,cash_dispenser,C0047,Cassette misfeed,high,2025-07-24T07:58:11.156876,2025-07-24T09:03:11.156876,65,ENG-020,[],145446,True
MAINT-1753340291-3661,ATM-00058,cash_dispenser,20001,Unable to load cassette,medium,2025-07-24T07:58:11.156876,2025-07-24T08:27:11.156876,29,ENG-013,"[""Card reader""]",92783,False
MAINT-1753340291-9670,ATM-00058,printer,20014,Printer jam,medium,2025-07-24T07:58:11.156876,2025-07-24T08:13:11.156876,15,ENG-016,"[""Card reader""]",84732,False
MAINT-1753340291-3030,ATM-00059,cash_dispenser,20001,Unable to load cassette,medium,2025-07-24T07:58:11.156876,2025-07-24T08:14:11.156876,16,ENG-002,"[""Card reader""]",140069,False
MAINT-1753340291-8392,ATM-00060,cash_dispenser,C0047,Cassette misfeed,high,2025-07-24T07:58:11.156876,2025-07-24T08:47:11.156876,49,ENG-007,"[""Cash cassette""]",17698,False
MAINT-1753340291-1453,ATM-00062,cash_dispenser,C0047,Cassette misfeed,high,2025-07-24T07:58:11.156876,2025-07-24T08:53:11.156876,55,ENG-007,"[""Receipt printer""]",117439,False
MAINT-1753340291-3998,ATM-00075,network,D1500,Connection timeout,high,2025-07-24T07:58:11.156876,2025-07-24T09:40:11.156876,102,ENG-007,"[""Card reader""]",190566,False
MAINT-1753340291-5550,ATM-00094,cash_dispenser,20001,Unable to load cassette,medium,2025-07-24T07:58:11.156876,2025-07-24T08:28:11.156876,30,ENG-014,"[""Receipt printer""]",99319,False
MAINT-1753340291-8376,ATM-00097,card_reader,90001,Card reader malfunction,high,2025-07-24T07:58:11.156876,2025-07-24T09:09:11.156876,71,ENG-002,"[""Card reader""]",171074,True
MAINT-1753340291-8163,ATM-00099,network,D1500,Connection timeout,high,2025-07-24T07:58:11.156876,2025-07-24T09:57:11.156876,119,ENG-023,"[""Cash cassette""]",121045,True
MAINT-1753253891-7438,ATM-00003,printer,20014,Printer jam,medium,2025-07-23T07:58:11.156876,2025-07-23T08:18:11.156876,20,ENG-020,"[""Receipt printer""]",170641,False
